node,degree_centrality,closeness_centrality,betweenness_centrality,pagerank,global_importance_score,business_role
67,0.018821198613174838,0.27581967213114755,0.0009118520705882054,0.0007724556453836683,0.11075601258417538,Acteur périphérique
1438,0.008420009905894007,0.3157647794807632,4.5498322194211663e-07,0.00017593836133457028,0.11075010924729824,Acteur périphérique
1436,0.007429420505200594,0.3164080865068171,1.3726487928510953e-05,0.00020073952511839838,0.11072109961621056,Acteur périphérique
2436,0.023278850916295196,0.28701400241666075,4.1591669513756435e-05,0.0002927416131371267,0.11067103792017055,Acteur périphérique
1850,0.007181773155027241,0.3173779768922424,8.149305337128636e-06,0.00018363762480909054,0.11066783248848333,Acteur périphérique
3252,0.02129767211490837,0.2841460840194216,1.3762824559726133e-05,0.0004565786623734,0.11064365568028067,Acteur périphérique
2561,0.03838533927686973,0.26239521736305155,6.913939145137403e-06,0.0002909377482958648,0.11063591719850888,Acteur périphérique
1679,0.006686478454680535,0.31810304080668034,3.412606581962672e-06,0.00018437934215107392,0.11062499483366886,Acteur périphérique
2257,0.03838533927686973,0.26239521736305155,4.435501432112925e-06,0.00028843281165144753,0.11056821596104847,Acteur périphérique
2005,0.03838533927686973,0.26239521736305155,3.2420725314448433e-06,0.0002865372483321635,0.1105174101745561,Acteur périphérique
2299,0.03838533927686973,0.26239521736305155,3.847450724922604e-06,0.00028610772690535515,0.11050644472307602,Acteur périphérique
1907,0.007429420505200594,0.3173779768922424,1.5438182020135772e-06,0.00016639712078739662,0.11049575339503472,Acteur périphérique
1519,0.008172362555720653,0.31660655480633526,1.978986468994807e-05,0.00015385268257684975,0.11048973580623467,Acteur périphérique
1350,0.008172362555720653,0.3157400891391039,5.63537112819419e-06,0.00017650106052978704,0.11046330231088598,Acteur périphérique
2028,0.02625061911837543,0.28057254030016676,1.3389272218895996e-05,0.00032664759744767586,0.11041972018613216,Acteur périphérique
3324,0.021545319465081723,0.2841660802251935,3.2431928308902935e-05,0.0004338663100987456,0.11035705759948065,Acteur périphérique
1858,0.007181773155027241,0.315937720053204,1.3126104746465434e-05,0.00020852714361578925,0.11030478366128041,Acteur périphérique
1064,0.006686478454680535,0.31559202813599063,6.825157447134473e-06,0.00023917365218617913,0.11028983808509164,Acteur périphérique
2052,0.02625061911837543,0.28043614139870826,2.6583160095773674e-05,0.0003246079874403457,0.11027716499089617,Acteur périphérique
969,0.0079247152055473,0.3157154026583268,8.499602722420717e-07,0.00018109397933067884,0.1102767119073869,Acteur périphérique
1517,0.008915304606240713,0.3158141717503519,6.057581919549093e-07,0.0001337792551927398,0.11024661822130885,Acteur périphérique
919,0.007181773155027241,0.317353033637221,1.7804069325676026e-06,0.00016807883770807925,0.11023523278185779,Acteur périphérique
2095,0.03813769192669638,0.26237816764132554,1.025135336432575e-05,0.00028649905079352516,0.11022130530599021,Acteur périphérique
3417,0.022040614165428428,0.2842060810810811,1.47593971124266e-05,0.00040595503123576636,0.11021204193160045,Acteur périphérique
2890,0.021792966815255076,0.2841860792455486,2.1153883292140763e-05,0.0004169384000959002,0.11020452840404414,Acteur périphérique
2276,0.03813769192669638,0.26237816764132554,3.795008278762737e-06,0.0002858620345521467,0.11020045122163319,Acteur périphérique
2128,0.022783556215948488,0.28628146047500885,0.0002929176874633852,0.00030972831664266554,0.11018128545105225,Acteur périphérique
2512,0.026002971768202078,0.28055304661988467,0.00044062998328727837,0.00031885156956978423,0.11017936038822532,Acteur périphérique
1500,0.007181773155027241,0.31564136637223483,3.1619653986409083e-06,0.00021114165902444456,0.11015701613761086,Acteur périphérique
1316,0.0079247152055473,0.3157154026583268,8.336145044750325e-07,0.0001763394397781185,0.11015113714611839,Acteur périphérique
1728,0.0079247152055473,0.3157154026583268,1.4241458071287241e-06,0.00017034796110835702,0.10999327444912448,Acteur périphérique
322,0.017830609212481426,0.27574433214968586,0.0009635115740098247,0.0007867992190291398,0.10996410691368809,Acteur périphérique
1667,0.006686478454680535,0.31559202813599063,5.8073262979789256e-06,0.00022668347325922625,0.10995934444438889,Acteur périphérique
1986,0.03789004457652303,0.2623611201351439,6.5215868043369255e-06,0.00028776340125477443,0.10995289686020324,Acteur périphérique
1884,0.0079247152055473,0.3157154026583268,3.359288729526998e-07,0.00016857415563043557,0.10994574990124406,Acteur périphérique
1453,0.006934125804853888,0.315616695325934,9.66661904068162e-06,0.00021321654511526278,0.10991098564130775,Acteur périphérique
2755,0.022040614165428428,0.2842060810810811,1.0032746045470425e-05,0.00039412067246836764,0.10989655259723922,Acteur périphérique
1319,0.006686478454680535,0.31559202813599063,1.6517240733321184e-07,0.0002226264977644153,0.10984867959507881,Acteur périphérique
3351,0.020802377414561663,0.2841061000492507,1.4784752780209078e-05,0.0004487327140394189,0.10983396087945721,Acteur périphérique
2408,0.03789004457652303,0.2623611201351439,2.5723392142807517e-06,0.0002825235946957149,0.10981205107304479,Acteur périphérique
1095,0.005943536404160475,0.31880625296068216,8.31654099674785e-06,0.00016596844719041857,0.10977948241127866,Acteur périphérique
2040,0.037642397226349676,0.26234407484407485,1.6572281628448382e-05,0.0002911670296310458,0.10974959054572203,Acteur périphérique
1464,0.0064388311045071814,0.3174278751670466,3.1981004718767914e-06,0.0001797833133859858,0.10973634093190833,Acteur périphérique
1818,0.007429420505200594,0.3156660412757974,6.296280266655226e-06,0.00018333001958078046,0.10972937491644431,Acteur périphérique
1106,0.006686478454680535,0.31559202813599063,8.44707665938762e-06,0.00021626333932468815,0.10968580298208759,Acteur périphérique
3033,0.021792966815255076,0.2841860792455486,1.2824629024642823e-05,0.00039723148826764973,0.10967888043551821,Acteur périphérique
1451,0.007677067855373947,0.3156907200375264,3.5060789725913964e-06,0.00016973926757076998,0.10967360276899459,Acteur périphérique
1167,0.006934125804853888,0.315616695325934,2.0355945405732873e-06,0.00020435432719955496,0.10967217549936009,Acteur périphérique
1314,0.0064388311045071814,0.3160366283165062,4.111654093683345e-06,0.00021453958274717753,0.10966615772686752,Acteur périphérique
3132,0.020802377414561663,0.2841061000492507,1.1106764911133531e-05,0.00044238318781367273,0.10966397741176043,Acteur périphérique
507,0.016097077761267953,0.29199508279702074,0.00015459359720637074,0.000433371714689796,0.10966186030313615,Acteur périphérique
1497,0.007181773155027241,0.31564136637223483,9.3910967333937e-06,0.00019180587093010744,0.10965025850650428,Acteur périphérique
1875,0.006934125804853888,0.31732809430255404,7.059420512464389e-06,0.00015732283278385996,0.10964939025040128,Acteur périphérique
3350,0.020307082714214955,0.2840661273302849,2.974195980057012e-05,0.00046262587602792694,0.10960709118133655,Acteur périphérique
1743,0.0064388311045071814,0.3162098668754894,6.272943039960572e-06,0.00020683281687770207,0.10958708252850241,Acteur périphérique
1674,0.006191183754333828,0.317353033637221,4.1778314631815636e-05,0.00018565184323034043,0.10957487183750095,Acteur périphérique
514,0.0158494304110946,0.2928846014361355,7.564190437517587e-05,0.00041869099493424913,0.10956961182605739,Acteur périphérique
2597,0.026002971768202078,0.27975613135651933,6.696533485876145e-05,0.00032540299102577156,0.10955278808742755,Acteur périphérique
2372,0.026002971768202078,0.27975613135651933,3.387705054424894e-05,0.00032590989352848166,0.10954551719942317,Acteur périphérique
1955,0.022783556215948488,0.28636266931423304,6.198560722269286e-05,0.00028850350491406023,0.10953428239987091,Acteur périphérique
2573,0.037642397226349676,0.26234407484407485,4.622428175009072e-06,0.0002828532551799553,0.10952256811100225,Acteur périphérique
1212,0.0064388311045071814,0.3155673648015005,3.5390165720749754e-06,0.0002213733001645049,0.1095128072257728,Acteur périphérique
1493,0.0064388311045071814,0.3155673648015005,1.3714078835795964e-07,0.00021588731163516716,0.1093658016580184,Acteur périphérique
1081,0.007429420505200594,0.3156660412757974,7.621831877994106e-07,0.00016890888425411367,0.10934506624505143,Acteur périphérique
976,0.005943536404160475,0.31805293005671076,1.5061705908648455e-06,0.0001683556155594235,0.1093029489279979,Acteur périphérique
1885,0.006934125804853888,0.31670588235294117,7.352630953514202e-06,0.00016035165202174162,0.10928740722133538,Acteur périphérique
1625,0.006191183754333828,0.3173031588873173,6.970071593363506e-07,0.0001762873868477756,0.10926647206458086,Acteur périphérique
1310,0.006686478454680535,0.31559202813599063,8.426877633892649e-07,0.0002000401430300272,0.10925261041713331,Acteur périphérique
1615,0.005943536404160475,0.31551804969526487,1.7460084430417434e-06,0.00023308951910103152,0.10921134928732217,Acteur périphérique
2928,0.02129767211490837,0.2841460840194216,1.920072461135509e-05,0.00040197499813236537,0.10920500047118561,Acteur périphérique
2348,0.037394749876176324,0.2623270317676866,7.403053072651688e-06,0.0002814980020099999,0.10918904524993368,Acteur périphérique
964,0.0064388311045071814,0.3155673648015005,4.440550309107233e-06,0.00020904718385079114,0.10918784469059666,Acteur périphérique
1660,0.005943536404160475,0.3172283761489512,6.575426957918839e-06,0.00018567361653486957,0.10917752851976341,Acteur périphérique
2916,0.021545319465081723,0.2841660802251935,1.0428977312916817e-05,0.00038965524328405196,0.10917573265431095,Acteur périphérique
2504,0.037394749876176324,0.2623270317676866,3.876974084766275e-06,0.00028008841292183887,0.10914961741883679,Acteur périphérique
977,0.0064388311045071814,0.3155673648015005,2.675017106740555e-06,0.00020658063175113265,0.10912160225101408,Acteur périphérique
1929,0.037394749876176324,0.2623270317676866,2.63517900995182e-06,0.00027868801017176726,0.10911185833162586,Acteur périphérique
378,0.015354135710747894,0.29348063085980086,0.0001112303608203184,0.00040607134076677486,0.10910739004873356,Acteur périphérique
2654,0.037394749876176324,0.2623270317676866,2.174733385192129e-06,0.0002782232568941257,0.10909929700628461,Acteur périphérique
119,0.015354135710747894,0.2801054384017758,0.0015229358857941754,0.0007319072593209059,0.10908922629738482,Acteur périphérique
436,0.014858841010401188,0.29367272727272725,0.0002499715713581597,0.0004179333616458144,0.10906907336121774,Acteur périphérique
2833,0.020307082714214955,0.2840661273302849,1.4412387883429339e-05,0.0004418342101788239,0.1090484250242267,Acteur périphérique
1072,0.0064388311045071814,0.3155673648015005,1.6586730911205817e-06,0.00020258467353462172,0.10901543684571222,Acteur périphérique
2254,0.02228826151560178,0.28632205913635395,6.446524008070141e-05,0.0002895197466337266,0.10895909784531815,Acteur périphérique
2738,0.02055473006438831,0.284086112283664,3.5121205038758356e-05,0.00042596644307272224,0.10894385380903795,Acteur périphérique
1265,0.007677067855373947,0.3162098668754894,3.6741027125095773e-06,0.0001276292348067236,0.10893052221156271,Acteur périphérique
360,0.010648836057454186,0.30434127223394636,0.00021555814106550278,0.0003101538399625446,0.10889740448182042,Acteur périphérique
3185,0.01981178801386825,0.2840261658577759,3.401343009928774e-05,0.0004582185509236904,0.10889025313214777,Acteur périphérique
439,0.010648836057454186,0.3047547169811321,0.00015058961221727605,0.00030014976525538466,0.10888644281648013,Acteur périphérique
1648,0.006191183754333828,0.31554270532155976,1.5426668543536502e-07,0.00020910667079641933,0.10888185985891703,Acteur périphérique
1672,0.006191183754333828,0.31554270532155976,3.15852902248009e-06,0.0002083338443516852,0.1088633256125933,Acteur périphérique
1035,0.0064388311045071814,0.3155673648015005,4.532213053442586e-06,0.00019562229513839192,0.10883335860753454,Acteur périphérique
1738,0.0064388311045071814,0.3160366283165062,2.8467473078287743e-06,0.00018293080136277883,0.10883059893296132,Acteur périphérique
1306,0.0064388311045071814,0.3155673648015005,2.851191334095046e-06,0.00019510498374976333,0.10881864721623459,Acteur périphérique
1503,0.006934125804853888,0.315616695325934,1.586004130458917e-06,0.00017166579640320398,0.1088086101902771,Acteur périphérique
922,0.007429420505200594,0.3156660412757974,3.5680844371053416e-06,0.0001482671910562108,0.10880168322635088,Acteur périphérique
1561,0.006191183754333828,0.3162841701261064,1.4778797969010864e-05,0.00018447147082512478,0.10876728808465529,Acteur périphérique
933,0.006191183754333828,0.31725329981143935,3.889465904708984e-06,0.00015785707512660176,0.10874630086292442,Acteur périphérique
1433,0.005695889053987122,0.31549339792171266,1.089736597105427e-06,0.00022691733397418623,0.10874306149745673,Acteur périphérique
1681,0.006191183754333828,0.3160118954452966,3.1610605683035476e-06,0.00019088092730746586,0.10873582129464404,Acteur périphérique
2332,0.025507677067855374,0.2797173732335827,3.285538275439398e-05,0.00031694961502471596,0.10870598884233929,Acteur périphérique
1311,0.005943536404160475,0.3165569143932267,1.3474909699304442e-05,0.00018486775764211784,0.10868340056559495,Acteur périphérique
1781,0.0064388311045071814,0.3155673648015005,5.785761732421734e-06,0.00018973876817241961,0.10867876078978851,Acteur périphérique
515,0.01510648836057454,0.2932887855897734,0.00015862280662939864,0.0004036627422085615,0.1086496835956861,Acteur périphérique
1296,0.006191183754333828,0.3160118954452966,5.918566819728002e-06,0.00018627975122996346,0.10861602855969721,Acteur périphérique
3104,0.02055473006438831,0.284086112283664,2.506962703299598e-05,0.00041317115638648264,0.10859966244987972,Acteur périphérique
1870,0.005695889053987122,0.31777760289604157,1.7326531837575154e-06,0.00015817836183252483,0.10855130619133527,Acteur périphérique
2616,0.024764735017335313,0.2803193335647345,9.678805070399527e-05,0.00032473043167442897,0.10851708566570759,Acteur périphérique
2582,0.025012382367508666,0.280338794779228,1.3837593225979378e-05,0.0003151470231256405,0.10851339124091718,Acteur périphérique
1801,0.005695889053987122,0.3174278751670466,1.1018620351783926e-06,0.0001653319822708798,0.10849131218725637,Acteur périphérique
2849,0.020059435364041603,0.28404614518852,1.019414284509517e-05,0.0004296930019654932,0.10842359338612498,Acteur périphérique
958,0.005943536404160475,0.31551804969526487,1.300572724264079e-07,0.00020213598620212212,0.10839287604924332,Acteur périphérique
994,0.006686478454680535,0.31559202813599063,6.9748018455431314e-06,0.00016554609345636337,0.10834547156331531,Acteur périphérique
1773,0.005695889053987122,0.31720345640219955,5.668352231363071e-07,0.00016481216333487478,0.10831777389396693,Acteur périphérique
1044,0.006934125804853888,0.315616695325934,3.9996518142789277e-07,0.00015293472807241615,0.10831319336306697,Acteur périphérique
2750,0.021050024764735015,0.2841260906276386,8.534611384795216e-06,0.0003796848719368169,0.10830810839011931,Acteur périphérique
1400,0.005448241703813769,0.3178776666929072,1.2862884993271184e-06,0.00015656873532507047,0.10829226911310784,Acteur périphérique
1121,0.005943536404160475,0.31598716644494873,3.459162782032002e-06,0.00018449576003386355,0.10826244973508577,Acteur périphérique
604,0.00866765725606736,0.308739200244667,0.00014250735538045078,0.0002523437774586098,0.10815146664084069,Acteur périphérique
2724,0.01733531451213472,0.28440625440202844,8.066020555711479e-05,0.0005271676016145349,0.10813681405285533,Acteur périphérique
392,0.009658246656760773,0.3066990733708036,8.025941448119721e-05,0.00026172689671585933,0.10806007934833566,Acteur périphérique
1139,0.005943536404160475,0.31551804969526487,1.4271331533078043e-06,0.000186923561370095,0.10799193477345799,Acteur périphérique
1815,0.005943536404160475,0.31551804969526487,1.1460405128297828e-06,0.0001865740148439347,0.10798252796452487,Acteur périphérique
2901,0.01906884596334819,0.2839662447257384,3.7956333591064996e-05,0.0004567620820004493,0.10794960027571035,Acteur périphérique
2135,0.021792966815255076,0.2862002976823304,3.775204100611535e-05,0.00027635843233988236,0.10793359902898693,Acteur périphérique
1294,0.005448241703813769,0.31725329981143935,3.4096342118972574e-06,0.0001591934740141047,0.1079192258241455,Acteur périphérique
2433,0.03640416047548291,0.26225888160031174,8.22932515978524e-06,0.0002787318726693449,0.10791865522027179,Acteur périphérique
3348,0.020802377414561663,0.2841061000492507,1.0430137262166724e-05,0.0003751912651199423,0.10788905633922236,Acteur périphérique
1223,0.005448241703813769,0.31720345640219955,9.285853134559498e-06,0.00015866069021574174,0.10787340434378871,Acteur périphérique
1381,0.006686478454680535,0.31559202813599063,3.0436269517348414e-07,0.00014735790637253581,0.10786096785187448,Acteur périphérique
949,0.005695889053987122,0.315962441314554,1.977913194561162e-06,0.00018054254687440148,0.10785219648859971,Acteur périphérique
1144,0.005200594353640416,0.3154441059292243,8.855325711745293e-07,0.00021626528983864364,0.10785187941834407,Acteur périphérique
3054,0.02055473006438831,0.284086112283664,1.5874692039152293e-05,0.00038394704180627593,0.10782213036121402,Acteur périphérique
3060,0.019316493313521546,0.283986215626978,2.1591302961222292e-05,0.00044054844641249673,0.10781273872181985,Acteur périphérique
2083,0.03640416047548291,0.26225888160031174,3.480879039971858e-06,0.0002748323484132142,0.10781270652947238,Acteur périphérique
3019,0.01733531451213472,0.28490792351654554,0.00010782188300731468,0.0005000703150666239,0.10779464402435276,Acteur périphérique
1321,0.006191183754333828,0.31554270532155976,2.949161941029394e-06,0.00016583499657631256,0.10774082565612765,Acteur périphérique
1228,0.005695889053987122,0.31549339792171266,2.3138484264837815e-06,0.0001888362887461774,0.10773812803189965,Acteur périphérique
2359,0.03640416047548291,0.26225888160031174,1.9152421957466326e-06,0.00027128569574618323,0.10771806407809997,Acteur périphérique
1116,0.007181773155027241,0.31564136637223483,5.880956662615954e-07,0.000117457398085862,0.10768126370194635,Acteur périphérique
2608,0.02451708766716196,0.2796398891966759,7.647165320203798e-05,0.0003221987029322915,0.1076673580168806,Acteur périphérique
2676,0.02055473006438831,0.284086112283664,1.1849109820267932e-05,0.00037813937001586874,0.10766623993400284,Acteur périphérique
2777,0.02055473006438831,0.284086112283664,1.1342846531297367e-05,0.00037756590532714486,0.10765077899991433,Acteur périphérique
1704,0.006191183754333828,0.31554270532155976,1.9708880133480264e-06,0.00016244696901794836,0.10765073910537049,Acteur périphérique
2757,0.02055473006438831,0.284086112283664,1.0960902611085197e-05,0.00037516824302028423,0.10758721970966957,Acteur périphérique
2664,0.02055473006438831,0.284086112283664,9.367349777947995e-06,0.00037404293298256983,0.10755650604548858,Acteur périphérique
2430,0.036156513125309556,0.26224184959085595,4.815758153909195e-06,0.00027527638397706745,0.10752580705907669,Acteur périphérique
2910,0.02055473006438831,0.284086112283664,1.1857452266339801e-05,0.00037047711488214164,0.10746388955054768,Acteur périphérique
1127,0.005200594353640416,0.3154441059292243,3.267136268090281e-06,0.00020111991283796994,0.10745338593489998,Acteur périphérique
1747,0.005448241703813769,0.31546875,1.4202879610571553e-06,0.00018950759094972232,0.1074504272558439,Acteur périphérique
2943,0.020307082714214955,0.2840661273302849,1.534685370211577e-05,0.00038127376353539133,0.10744964313001203,Acteur périphérique
1629,0.005448241703813769,0.31546875,8.605809633783684e-07,0.00018852416267779346,0.10742410606153062,Acteur périphérique
2122,0.036156513125309556,0.26224184959085595,2.3180560389545204e-06,0.0002705574422580167,0.1073996232397324,Acteur périphérique
1633,0.005695889053987122,0.31549339792171266,1.8991953758816154e-06,0.0001760240175888857,0.10739950470719777,Acteur périphérique
2869,0.01733531451213472,0.2878733870392814,0.00025790475902895713,0.0004016283691098523,0.10739586516662887,Acteur périphérique
1779,0.005448241703813769,0.315937720053204,8.870985866736256e-06,0.0001742859682747983,0.10738634379125545,Acteur périphérique
3002,0.017830609212481426,0.2838664323374341,5.198475341455086e-05,0.0004904508913707007,0.10734034981288954,Acteur périphérique
1531,0.005448241703813769,0.31546875,8.256065156923892e-06,0.00018377224605434648,0.10730322796949042,Acteur périphérique
1247,0.005943536404160475,0.31551804969526487,5.618422534423522e-06,0.0001604877207163838,0.10729639670742777,Acteur périphérique
1526,0.005448241703813769,0.3163585083046067,2.967966412234618e-06,0.0001578848652924045,0.10724853499408098,Acteur périphérique
2800,0.020307082714214955,0.2840661273302849,1.0161942879417429e-05,0.00037309660309748445,0.10723045212052672,Acteur périphérique
1062,0.005448241703813769,0.31546875,5.4607092923721925e-06,0.0001801628207582124,0.10720615998465546,Acteur périphérique
3396,0.018821198613174838,0.28394627663314814,2.4164025353732037e-05,0.00043822234953782506,0.10714982007092842,Acteur périphérique
2828,0.019316493313521546,0.283986215626978,1.0262961801425456e-05,0.00041515376358704155,0.10713500770244891,Acteur périphérique
1412,0.005448241703813769,0.31588828913400613,9.589950534692168e-06,0.0001649064346165598,0.10710395823363637,Acteur périphérique
2495,0.0359088657751362,0.2622248197934931,3.0509150278473864e-06,0.0002705621975737643,0.10710074835481755,Acteur périphérique
1764,0.006191183754333828,0.31554270532155976,5.322622043291735e-07,0.00014129255831180914,0.1070911655536053,Acteur périphérique
1592,0.006191183754333828,0.31554270532155976,2.493587169946313e-07,0.00014007958555887725,0.10705895504201152,Acteur périphérique
1650,0.005200594353640416,0.3158635794743429,9.952620790325587e-06,0.00017302960382143195,0.10701379724979125,Acteur périphérique
1585,0.004952947003467063,0.3157647794807632,5.752029824906248e-06,0.0001861776580996726,0.10700084155183436,Acteur périphérique
1906,0.005448241703813769,0.31546875,1.002932324289833e-06,0.00017226689779078214,0.10699485025784267,Acteur périphérique
1363,0.005200594353640416,0.3154441059292243,1.8082699728330094e-07,0.00018142968761421704,0.10693145195729739,Acteur périphérique
1954,0.02303120356612184,0.2801831806827644,0.0006811286195315509,0.00033029562585188684,0.10692063119620379,Acteur périphérique
1164,0.006686478454680535,0.31559202813599063,2.686436519919416e-07,0.00011112372692117541,0.1069040224655104,Acteur périphérique
2748,0.018573551263001486,0.28392631134861485,3.494911700760196e-05,0.0004396064151176375,0.10689156180793077,Acteur périphérique
2267,0.02055473006438831,0.28693242379023665,7.318314358029688e-05,0.00026981396063650154,0.10686636483286714,Acteur périphérique
1039,0.006686478454680535,0.31559202813599063,3.579393691135588e-07,0.00010909218439714515,0.1068504263877725,Acteur périphérique
3360,0.01832590391282813,0.2839063488715461,3.7613800099306355e-05,0.0004492514880621375,0.10684640403805286,Acteur périphérique
3684,0.01659237246161466,0.27867494824016564,0.001585132652321265,0.0006289221516020389,0.10682853070243167,Acteur périphérique
1821,0.006686478454680535,0.31559202813599063,2.0552442952608377e-07,0.00010746596533456982,0.10680738375482178,Acteur périphérique
2546,0.03566121842496285,0.2622077922077922,4.213965289319457e-06,0.0002704878434694081,0.10680005438856932,Acteur périphérique
1356,0.004952947003467063,0.31541946570848306,1.914789001252586e-06,0.00018691590624782573,0.10677255615820419,Acteur périphérique
3347,0.018821198613174838,0.28394627663314814,1.9146241054956455e-05,0.0004208964469442126,0.10668912057464108,Acteur périphérique
1900,0.0064388311045071814,0.3155673648015005,1.602319821429003e-06,0.00011431104983562076,0.10668414786649778,Acteur périphérique
2394,0.02352649826646855,0.28022206800832755,0.00010704891531595731,0.0003049122521299968,0.10649420515538313,Acteur périphérique
1566,0.004952947003467063,0.31541946570848306,4.220359001412857e-06,0.0001759718715489092,0.10648497015139043,Acteur périphérique
2867,0.01981178801386825,0.2840261658577759,1.1387169437157197e-05,0.000367019453534975,0.10646761315289055,Acteur périphérique
3344,0.018821198613174838,0.28394627663314814,1.3303627931792956e-05,0.000412220485714606,0.10645634591275834,Acteur périphérique
2683,0.019316493313521546,0.283986215626978,2.189044987007195e-05,0.00038788427833542336,0.10642209619265383,Acteur périphérique
1308,0.004952947003467063,0.31541946570848306,1.6032099195475897e-06,0.00017357913313269227,0.10642014540113946,Acteur périphérique
1213,0.004952947003467063,0.31541946570848306,1.6812888917152271e-06,0.0001728584352313365,0.10640116094579878,Acteur périphérique
2246,0.02352649826646855,0.28022206800832755,4.115735099104125e-05,0.0003022297298264167,0.10638222351355966,Acteur périphérique
991,0.0047052996532937095,0.3161603507673035,1.1921293755390628e-05,0.00016250795278429658,0.10637333437413445,Acteur périphérique
2132,0.023278850916295196,0.280338794779228,0.00021450536009867953,0.00030464130638801037,0.10634972940323499,Acteur périphérique
1286,0.005695889053987122,0.31549339792171266,9.669787304861854e-07,0.0001357280502794731,0.1063347302171784,Acteur périphérique
1174,0.004457652303120356,0.31537019681349576,6.306094698823808e-07,0.0001929100749668788,0.10632033279706102,Acteur périphérique
3049,0.018821198613174838,0.28394627663314814,1.5507179864394238e-05,0.00040671852529641284,0.10631241815201951,Acteur périphérique
1698,0.0047052996532937095,0.3153948293368742,1.258891933630628e-06,0.00018040236385602365,0.10629526450529021,Acteur périphérique
1424,0.0047052996532937095,0.3153948293368742,3.6105562217849705e-06,0.0001795848554481189,0.10627514280092214,Acteur périphérique
3022,0.01981178801386825,0.2840261658577759,7.940135627580808e-06,0.0003592431409075989,0.106260093297259,Acteur périphérique
2084,0.034918276374442794,0.26215672271635393,2.2258461427161372e-05,0.0002833103085986814,0.10625159380476205,Acteur périphérique
1418,0.005200594353640416,0.3154441059292243,2.918299820622971e-06,0.00015434259180580469,0.1062178069750501,Acteur périphérique
1169,0.0047052996532937095,0.3160366283165062,3.4481246356931954e-06,0.00015855357339013957,0.10617569207220552,Acteur périphérique
1556,0.006191183754333828,0.31554270532155976,9.378616957344035e-07,0.00010619917152178413,0.10616462334828664,Acteur périphérique
1889,0.003714710252600297,0.31529632232372923,2.818921322024674e-06,0.00022158038318925355,0.10616429921808872,Acteur périphérique
2904,0.017830609212481426,0.2838664323374341,4.102386146547192e-05,0.000446021944705703,0.106160164636883,Acteur périphérique
1325,0.004457652303120356,0.31537019681349576,1.1442160880068264e-06,0.00018561767839729118,0.10612806560750566,Acteur périphérique
3140,0.017582961862308073,0.28384647827920706,4.983263438161055e-05,0.0004551862824115005,0.10610615283434438,Acteur périphérique
1489,0.005448241703813769,0.31546875,3.609527481250367e-07,0.00013852369379891655,0.10610331154459811,Acteur périphérique
2925,0.0195641406636949,0.2840061893374596,1.06726856892688e-05,0.00036265133387627577,0.10605025563573607,Acteur périphérique
3084,0.018821198613174838,0.28394627663314814,2.6263653958957704e-05,0.00039227610526015335,0.10593771799364514,Acteur périphérique
3263,0.014363546310054482,0.28779131922172335,0.0002959454135154537,0.00047689298607776304,0.10590071384139442,Acteur périphérique
3226,0.0195641406636949,0.2840061893374596,9.14290227428885e-06,0.00035686601300069824,0.10589651367531387,Acteur périphérique
2594,0.023278850916295196,0.2793883622777278,9.566314384891074e-05,0.0003146250658099792,0.1058638032011909,Acteur périphérique
2575,0.034918276374442794,0.26215672271635393,9.695920339491855e-06,0.00026877393964170265,0.10585985384050517,Acteur périphérique
387,0.008915304606240713,0.304066265060241,0.00020816818665899428,0.0002781800015593509,0.10584146125014678,Acteur périphérique
905,0.004210004952947003,0.3172283761489512,3.2080064125021732e-06,0.00013518628126668177,0.10583059146102458,Acteur périphérique
2063,0.034918276374442794,0.26215672271635393,7.138054760472401e-06,0.0002669106723693421,0.10580904911987299,Acteur périphérique
2521,0.034918276374442794,0.26215672271635393,4.9975895494544445e-06,0.00026629297731162264,0.10579139981311025,Acteur périphérique
1177,0.003714710252600297,0.31529632232372923,3.2001329619461452e-06,0.0002073870043338006,0.10578969854126609,Acteur périphérique
1161,0.0047052996532937095,0.31564136637223483,4.634527973405591e-06,0.0001525580506030002,0.1057372140922514,Acteur périphérique
1805,0.005448241703813769,0.31546875,2.1099031117589355e-06,0.0001228679800216149,0.10569094538899447,Acteur périphérique
973,0.004457652303120356,0.3162346307463388,9.758118170592054e-06,0.00014546819787539705,0.10568740248914014,Acteur périphérique
2307,0.034918276374442794,0.26215672271635393,2.0063733406952966e-06,0.0002620881300949422,0.10567848480945365,Acteur périphérique
2026,0.0237741456166419,0.27942702927133073,0.00015035570227772043,0.0002821669283468422,0.10564293925744057,Acteur périphérique
2866,0.019316493313521546,0.283986215626978,1.020334040927413e-05,0.00035742791787008073,0.10561046529482253,Acteur périphérique
3056,0.019316493313521546,0.283986215626978,9.982933801713431e-06,0.0003570019720034532,0.10559907871271386,Acteur périphérique
1138,0.003467062902426944,0.31527170518425984,2.1952532367891626e-06,0.0002117188392864834,0.10559862262858005,Acteur périphérique
1658,0.0047052996532937095,0.3163337250293772,3.995572484680517e-06,0.00012780874167853942,0.10557520363180037,Acteur périphérique
1575,0.004952947003467063,0.31541946570848306,3.4626321013014565e-06,0.00014119781769057605,0.10556613504341311,Acteur périphérique
629,0.0027241208519068845,0.32032365540218943,6.570629061140156e-05,0.0001056078337379245,0.1055638867525173,Acteur périphérique
1241,0.004952947003467063,0.31541946570848306,1.96580313854746e-06,0.00014088092768627905,0.10555683165778869,Acteur périphérique
